Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
56.58,False,False,488936,Modern and Contemporary Art,Painting,Portrait of a Woman,,,,,,Artist,,Gerald Leslie Brockhurst,"British, Birmingham 1890–1978 Franklin Lakes, New Jersey",,"Brockhurst, Gerald Leslie",British,1890      ,1978      ,1911,1911,1911,Oil on wood,19 3/8 x 15 3/8 in. (49.2 x 39.1 cm),"Gift of Mr. and Mrs. Joseph L. Lilienthal, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488936,2019-02-01T10:50:49.477Z,Portraits|Women
59.132,False,False,489020,Modern and Contemporary Art,Painting,Gabrielle Soëne,,,,,,Artist,,Roger Eliot Fry,"British, Highgate, Middlesex 1866–1934 London",,"Fry, Roger Eliot",British,1866      ,1934      ,1919,1919,1919,Oil on canvas,50 x 30 in. (127 x 76.2 cm),"Gift of Mrs. Pamela Diamand, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489020,2019-02-01T10:50:49.477Z,Portraits|Women
61.101.10,False,False,489126,Modern and Contemporary Art,Painting,Self-Portrait,,,,,,Artist,,Augustus John,"British, Tenby 1878–1961 Fordingbridge",,"John, Augustus",British,1878      ,1961      ,1940,1940,1940,Oil on canvas,"36 x 26 in. (91.4 x 66 cm)
","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489126,2019-02-01T10:50:49.477Z,Men|Self-portraits
61.101.11,False,False,489127,Modern and Contemporary Art,Painting,Canadian Soldier,,,,,,Artist,,Augustus John,"British, Tenby 1878–1961 Fordingbridge",,"John, Augustus",British,1878      ,1961      ,1917,1917,1917,Oil on canvas,25 1/2 x 18 1/8 in. (64.8 x 46 cm),"Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489127,2019-02-01T10:50:49.477Z,Soldiers|Men|Portraits
61.101.9,False,False,489143,Modern and Contemporary Art,Painting,Sean O'Casey,,,,,,Artist,,Augustus John,"British, Tenby 1878–1961 Fordingbridge",,"John, Augustus",British,1878      ,1961      ,1926,1926,1926,Oil on canvas,"44 x 34 in. (111.8 x 86.4 cm)
","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489143,2019-02-01T10:50:49.477Z,Men|Portraits
68.188,False,False,489702,Modern and Contemporary Art,Painting,River Bed Polyphony,,,,,,Artist,,Alan Reynolds,"British, 1926–2014",,"Reynolds, Alan",British,1926      ,2014      ,1953,1953,1953,Oil on canvas board,39 5/8 × 49 5/8 in. (100.6 × 126 cm),"Gift of Mrs. Gilbert W. Chapman, 1968",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489702,2019-02-01T10:50:49.477Z,Abstraction
2007.49.18,False,False,489871,Modern and Contemporary Art,Painting,Duncan Grant in front of a Mirror,,,,,,Artist,,Vanessa Stephen Bell,"British, London 1879–1961 Charleston, Firle, Sussex",,"Bell, Vanessa Stephen",British,1879      ,1961      ,ca. 1915–17,1915,1917,Oil on plywood,22 3/4 x 18 3/4 in. (57.8 x 47.6 cm),"Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489871,2019-02-01T10:50:49.477Z,Men|Mirrors
1999.363.1a-c,False,False,489966,Modern and Contemporary Art,Painting,Three Studies for a Self-Portrait,,,,,,Artist,,Francis Bacon,"British (born Ireland), Dublin 1909–1992 Madrid",,"Bacon, Francis",British,1909      ,1992      ,1979–80,1979,1980,Oil on canvas,Each: 14 3/4 × 12 1/2 in. (37.5 × 31.8 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2019 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489966,2019-07-19T04:40:58.73Z,Men|Self-portraits
1998.450,False,False,490097,Modern and Contemporary Art,Painting,Harbour,,,,,,Artist,,Wyndham Lewis,"British (born Canada), Amherst 1882–1957 London",,"Lewis, Wyndham","British, born Canada",1882      ,1957      ,1936,1936,1936,Oil on canvas,16 × 20 in. (40.6 × 50.8 cm),"Anonymous Gift, in memory of William Gaddis, 1998",,,,,,,,,,,,Paintings,© By kind permission of the Wyndham Lewis Memorial Trust (a registered charity),http://www.metmuseum.org/art/collection/search/490097,2019-02-01T10:50:49.477Z,Bodies of Water|Ships
2003.449,False,False,490128,Modern and Contemporary Art,Painting,Lincolnville Beach,,,,,,Artist,,Rackstraw Downes,American (born England) 1939,,"Downes, Rackstraw",American,1939      ,2039      ,1977,1977,1977,Oil on canvas,12 1/4 x 44 1/2 in. (31.1 x 113 cm),"Bequest of Douglas Dillon, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/490128,2019-02-01T10:50:49.477Z,Bodies of Water|Beaches
1999.11,False,False,490248,Modern and Contemporary Art,Painting,Harbour Master,,,,,,Artist,,Stephen Mangan,"Scottish, born Edinburgh 1964",,"Mangan, Stephen",British,1964      ,2064      ,1998,1998,1998,Oil on canvas,29 3/8 × 37 5/8 in. (74.6 × 95.6 cm),"Anonymous Gift in memory of William Gaddis, 1999",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/490248,,
1998.451.2,False,False,490260,European Paintings,Painting,"Maple Street, London",,,,,,Artist,,Walter Richard Sickert,"British, Munich 1860–1942 Bathampton, Somerset",,"Sickert, Walter Richard",British,1860      ,1942      ,ca. 1915–23,1910,1928,Oil on canvas,30 1/4 × 20 1/8 in. (76.8 × 51.1 cm),"Gift of Emma Swan Hall, 1998",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/490260,2019-03-08T04:46:26.833Z,Buildings|Cities|Streets|Night
1998.451.3,False,False,490261,European Paintings,Painting,The Antique Shop,,,,,,Artist,,Walter Richard Sickert,"British, Munich 1860–1942 Bathampton, Somerset",,"Sickert, Walter Richard",British,1860      ,1942      ,ca. 1906,1901,1911,Oil on cardboard,9 1/2 x 7 1/2 in. (24.1 x 19.1 cm),"Gift of Emma Swan Hall, 1998",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/490261,2019-08-22T03:00:43.77Z,Shops
2000.646,False,False,491799,Modern and Contemporary Art,Painting,View Across the Thames from St. Thomas,,,,,,Artist,,John Bellany,"British, 1942–2013",,"Bellany, John",British,1942      ,2013      ,1989,1989,1989,Oil on canvas,"60 x 68 in. (152.4 x 172.7 cm)
","Gift of Patricia and Morris Orden, 2000",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/491799,2019-02-01T10:50:49.477Z,Buildings|Cities
2002.456.1,True,False,492697,Modern and Contemporary Art,Painting,Self-Portrait,,,,,,Artist,,Leonora Carrington,"Mexican (born England), Clayton Green, Lancashire 1917–2011 Mexico City",,"Carrington, Leonora","Mexican, born England",1917      ,2011      ,ca. 1937–38,1937,1937,Oil on canvas,"25 9/16 x 32 in. (65 x 81.3 cm)
","The Pierre and Maria-Gaetana Matisse Collection, 2002",,,,,,,,,,,,Paintings,"© 2019 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/492697,2019-07-12T05:28:01.84Z,Self-portraits|Women|Horses
2007.49.87,False,False,492759,Modern and Contemporary Art,Painting,Blue Painting,,,,,,Artist,,William Scott,"British, Greenock, Renfrewshire, Scotland 1913–1989 Coleford, Somerset",,"Scott, William","British, Scottish",1913      ,1989      ,1957,1957,1957,Oil on canvas,33 7/8 x 43 3/4 in. (86 x 111.1 cm),"Bequest of William S. Lieberman, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/492759,2019-02-01T10:50:49.477Z,Abstraction
2005.233,False,False,494061,Modern and Contemporary Art,Painting,The Cotton Club From Under the Viaduct at Riverside Drive and St. Clair Place,,,,,,Artist,,Rackstraw Downes,American (born England) 1939,,"Downes, Rackstraw",American,1939      ,2039      ,2003,2003,2003,Oil on canvas,34 x 66 1/4 in. (86.4 x 168.3 cm),"Purchase, Mrs. Derald Ruttenberg Gift, 2005",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/494061,2019-02-01T10:50:49.477Z,Architecture|Arches|Buildings|Bridges
2007.247.6,False,False,494306,Modern and Contemporary Art,Painting,Coin and Musical Instruments,,,,,,Artist,,Ben Nicholson,"British, 1894–1982",,"Nicholson, Ben",British,1894      ,1982      ,1933,1933,1933,Oil on board,42 x 48 in. (106.7 x 121.9 cm),"Bequest of Richard S. Zeisler, 2007",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/494306,2019-02-01T10:50:49.477Z,Abstraction
2007.247.1,False,False,494826,Modern and Contemporary Art,Painting,Head I,,,,,,Artist,,Francis Bacon,"British (born Ireland), Dublin 1909–1992 Madrid",,"Bacon, Francis",British,1909      ,1992      ,1947–48,1947,1948,Oil and tempera on board,39 1/2 x 29 1/2 in. (100.3 x 74.9 cm),"Bequest of Richard S. Zeisler, 2007",,,,,,,,,,,,Paintings,"© 2019 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/494826,2019-05-24T04:46:04.46Z,Heads
2007.14,False,False,495130,Modern and Contemporary Art,Painting,Untitled,,,,,,Artist,,Julian Lethbridge,"British, born Sri Lanka 1947",,"Lethbridge, Julian",British,1947      ,2047      ,2003–4,2003,2003,Oil on canvas,85 x 76 1/2 in. (215.9 x 194.3 cm),"Purchase, Roy R. and Marie S. Neuberger Foundation Inc. Gift, 2007",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/495130,2019-02-01T10:50:49.477Z,Abstraction
2009.360,False,False,497112,Modern and Contemporary Art,Painting,Still Life with White Wine and Water,,,,,,Artist,,Joseph Mellor Hanson,"British, 1900–1963",,"Hanson, Joseph Mellor",British,1900      ,1963      ,1958,1958,1958,"Oil on canvas, mounted to wood panel",24 x 29 in. (61 x 73.7 cm),"Gift of David T. and Anne Wikler Mininberg, 2009",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/497112,2019-02-01T10:50:49.477Z,Still Life|Bottles
2009.533a-c,False,False,497143,Modern and Contemporary Art,Painting,"Fair of Face, Full of Woe",,,,,,Artist,,Cecily Brown,"British, born London 1969",,"Brown, Cecily",British,1969      ,9999      ,2008,2008,2008,Oil on canvas,Each canvas: 17 x 13 1/8 in. (43.2 x 33.3 cm),"Gift of Calvin Tomkins and Dodie Kazanjian, 2009",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/497143,2019-05-01T04:50:23.513Z,Abstraction
2011.4,False,False,497769,Modern and Contemporary Art,Painting,Stormy Sunset on the East Coast,,,,,,Artist,,Algernon Newton RA,"British, London 1880–1968",,"Newton RA, Algernon",,1880      ,1968      ,1939,1939,1939,Oil on canvas,24 x 40 in. (61 x 101.6 cm),"Purchase, Bequest of Collis P. Huntington, by exchange, 2011",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/497769,2019-02-01T10:50:49.477Z,Seascapes|Evening|Storms
2011.375,False,False,498617,Modern and Contemporary Art,Painting,Portrait of Hilda,,,,,,Artist,,Stanley Spencer,"British, Cookham, Berkshire 1891–1959 Taplow",,"Spencer, Stanley",British,1891      ,1959      ,1949,1949,1949,Oil on canvas,18 x 14 1/4 in. (45.7 x 36.2 cm),"Purchase, Lila Acheson Wallace Gift, 2011",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/498617,2019-02-01T10:50:49.477Z,Portraits|Women
2011.516,False,False,498651,Modern and Contemporary Art,Painting,Still,,,,,,Artist,,Jenny Saville,"British, born Cambridge 1970",,"Saville, Jenny",British,1970      ,2070      ,2003,2003,2003,Oil on canvas,108 x 144 1/8 in. (274.3 x 366.1 cm),"Gift of Martin and Toni Sosnoff, 2011",,,,,,,,,,,,Paintings,© Jenny Saville,http://www.metmuseum.org/art/collection/search/498651,2019-02-01T10:50:49.477Z,Corpses|Women
2011.590.2,False,False,499035,Modern and Contemporary Art,Painting,Night Journey,,,,,,Artist,,Frank Bowling,"British, born Guyana 1936",,"Bowling, Frank",British,1936      ,2036      ,1969–70,1969,1970,Acrylic on canvas,"H. 83 3/4 x W. 72 1/8 in. (212.7 x 183.2 cm)
","Gift of Maddy and Larry Mohr, 2011",,,,,,,,,,,,Paintings,"© 2019 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/499035,2019-06-25T04:42:17.593Z,Abstraction
2014.177,False,False,499732,Modern and Contemporary Art,Painting,Self-Portrait Sitting on a Striped Chaise Lounge,,,,,,Artist,,Chantal Joffe,"British, born St. Albans 1969",,"Joffe, Chantal",British,1969      ,9999      ,2012,2012,2012,Oil on board on aluminum strainer,96 1/4 × 72 1/4 in. (244.5 × 183.5 cm),"Purchase, Julie and Jeffrey Loria Gift, 2014",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/499732,2019-06-02T12:59:27.707Z,Self-portraits|Female Nudes
2013.1109,False,False,500430,Modern and Contemporary Art,Painting,"Exposed Painting Charcoal Black, Yellow Violet Oxide",,,,,,Artist,,Callum Innes,"British, born Edinburgh 1962",,"Innes, Callum",British,1962      ,2062      ,2000,2000,2000,Oil on canvas,83 3/4 × 81 3/4 in. (212.7 × 207.7 cm),"Gift of Jeffrey S. Silberstein, Scott J. Goldsmith and their children, in honor of Muriel Silberstein Storfer, 2013",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/500430,2019-06-15T03:00:44.137Z,
2013.946,False,False,625307,Modern and Contemporary Art,Painting,Rat Tat Tat,,,,,,Artist,,Malcolm Morley,American (born England) London 1931–2018 New York,,"Morley, Malcolm","American, born England",1931      ,2018      ,2001,2001,2001,Oil on linen,94 × 197 in. (238.8 × 500.4 cm),"Purchase, George A. Hearn Fund, Kathryn E. Hurd Fund, and Andrew and Christine Hall Gift, 2013",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/625307,2019-05-08T15:15:06.773Z,
53.600.735,False,False,626378,Drawings and Prints,Print,The Cathedral of St. Peter,,,,,,Publisher|Artist|Etcher|Dedicatee,(?)|After|After a drawing owned by,John & Josiah Boydell|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|Pierre Jean Mariette,"British, 1786–1804|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|French, Paris 1694–1774 Paris",,"Boydell, John & Josiah|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Mariette, Pierre Jean",Italian|Italian,1786      |1591      |1728      |1694      ,1804      |1666      |1798      |1774      ,1764–98,1764,1798,"Mixed method engraving and etching, printed in brown ink","Mount: 19 × 14 15/16 in. (48.3 × 38 cm)
Sheet: 15 3/4 × 11 1/4 in. (40 × 28.5 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626378,,
53.600.2340,False,True,626382,Drawings and Prints,Print,The Incarceration of St. Roch,,,,,,Artist|Etcher|Publisher|Dedicatee,After|(?)|Based on a drawing owned by,Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell|Pierre Jean Mariette,"Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|British, 1786–1804|French, Paris 1694–1774 Paris",,"Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Boydell, John & Josiah|Mariette, Pierre Jean",Italian|Italian,1591      |1728      |1786      |1694      ,1666      |1798      |1804      |1774      ,1764–98,1764,1798,"Mixed method engraving and etching, printed in brown ink","Mount: 20 3/8 × 14 9/16 in. (51.8 × 37 cm)
Sheet: 15 1/16 × 10 13/16 in. (38.2 × 27.4 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626382,2019-06-15T03:00:44.137Z,Prisons|Soldiers|Prisoners|Saints
53.600.737,False,True,626383,Drawings and Prints,Print,Repentance of St. William,,,,,,Dedicatee|Artist|Etcher|Publisher,After a drawing owned by|After|(?),Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell,"French, Paris 1694–1774 Paris|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|British, 1786–1804",,"Mariette, Pierre Jean|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Boydell, John & Josiah",Italian|Italian,1694      |1591      |1728      |1786      ,1774      |1666      |1798      |1804      ,1764–98,1764,1798,"Mixed method engraving and etching, printed in gray-blue ink","Mount: 20 3/8 × 14 9/16 in. (51.8 × 37 cm)
Sheet: 15 1/16 × 10 13/16 in. (38.2 × 27.4 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626383,2019-02-01T10:50:49.477Z,Men|Saints
53.600.2339,False,False,626623,Drawings and Prints,Print,Ecce Homo,,,,,,Artist|Engraver|Artist|Publisher|Publisher,After|After a drawing by,"Guercino (Giovanni Francesco Barbieri)|John Fabris|Francisco Vieira ""Portuense""|Francesco Bartolozzi|Giovanni Vendramini","Italian, Cento 1591–1666 Bologna|British, active ca. 1800|Portuguese, 1765–1805|Italian, Florence 1728–1815 Lisbon|Italian, Treviso 1769–1839 London",,"Guercino (Giovanni Francesco Barbieri)|Fabris, John|Vieira, Francisco ""Portuense""|Bartolozzi, Francesco|Vendramini, Giovanni",Italian|Italian|Portuguese|Italian,1591      |1750      |1765      |1728      |1769      ,1666      |1802      |1805      |1815      |1830      ,1802,1802,1802,Engraving and stipple,"Mount: 21 13/16 × 15 9/16 in. (55.4 × 39.5 cm)
Sheet: 17 5/16 × 14 11/16 in. (44 × 37.3 cm)
Plate: 16 15/16 × 14 in. (43 × 35.5 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626623,,
53.600.736,False,True,626762,Drawings and Prints,Print,The Return of the Prodigal Son,,,,,,Publisher|Dedicatee|Artist|Etcher,(?)|After a drawing owned by|After,John & Josiah Boydell|Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti,"British, 1786–1804|French, Paris 1694–1774 Paris|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan",,"Boydell, John & Josiah|Mariette, Pierre Jean|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio",Italian|Italian,1786      |1694      |1591      |1728      ,1804      |1774      |1666      |1798      ,1764–98,1764,1798,"Mixed method engraving and etching, printed in brown ink","Mount: 11 1/4 × 20 3/8 in. (28.5 × 51.7 cm)
Sheet: 8 9/16 × 7 15/16 in. (21.8 × 20.2 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626762,2019-02-01T10:50:49.477Z,Men
53.600.733,False,True,626859,Drawings and Prints,Print,Cephalus and Procris,,,,,,Dedicatee|Artist|Etcher|Publisher,After a drawing owned by|After|(?),Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell,"French, Paris 1694–1774 Paris|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|British, 1786–1804",,"Mariette, Pierre Jean|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Boydell, John & Josiah",Italian|Italian,1694      |1591      |1728      |1786      ,1774      |1666      |1798      |1804      ,1764–98,1764,1798,"Mixed method engraving and etching, printed in brown ink","Mount: 9 7/8 × 16 7/8 in. (25.1 × 42.8 cm)
Sheet: 7 7/8 × 11 in. (20 × 28 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/626859,2019-02-01T10:50:49.477Z,Sadness|Greek Figures|Dogs|Death
53.600.734,False,False,627120,Drawings and Prints,Print,Study for a Putto,,,,,,Publisher|Artist|Etcher|Dedicatee,(?)|After|After a drawing owned by,John & Josiah Boydell|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|Pierre Jean Mariette,"British, 1786–1804|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|French, Paris 1694–1774 Paris",,"Boydell, John & Josiah|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Mariette, Pierre Jean",Italian|Italian,1786      |1591      |1728      |1694      ,1804      |1666      |1798      |1774      ,1764–98,1764,1798,Mixed method engraving and etching,"Mount: 9 11/16 × 20 5/16 × 15 3/16 in. (24.6 cm, 38.5 cm)
Sheet: 8 1/4 × 6 1/8 in. (21 × 15.5 cm)","Harris Brisbane Dick Fund, 1953",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/627120,,
66.659(148),False,False,629457,Drawings and Prints,Print,"Study for a Putto: Seventy-three prints engraved by F. Bartolozzi &c. from the Original Pictures and Drawings of Michaelangelo, Domenichino, Annibal, Lodovico, and Agostino Carraci, Guercino, P. da Cortona, Carlo Maratti, Elisabetta Sirani, Pellegrino Tibaldi, Franceschino &c. in the collection of His Majesty, &c., vol. II",,,,,,Dedicatee|Publisher|Artist|Etcher,After a drawing owned by|After,Pierre Jean Mariette|John & Josiah Boydell|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti,"French, Paris 1694–1774 Paris|British, 1786–1804|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan",,"Mariette, Pierre Jean|Boydell, John & Josiah|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio",Italian,1694      |1786      |1591      |1728      ,1774      |1804      |1666      |1798      ,1793–98,1764,1800,"Mixed method engraving and etching, printed in brown ink","Sheet: 20 5/16 × 13 3/4 in. (51.6 × 35 cm)
Plate: 8 1/2 × 6 5/8 in. (21.6 × 16.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/629457,,
66.659(149),False,False,629458,Drawings and Prints,Print,"Cephalus and Procris: Seventy-three prints engraved by F. Bartolozzi &c. from the Original Pictures and Drawings of Michaelangelo, Domenichino, Annibal, Lodovico, and Agostino Carraci, Guercino, P. da Cortona, Carlo Maratti, Elisabetta Sirani, Pellegrino Tibaldi, Franceschino &c. in the collection of His Majesty, &c., vol. II",,,,,,Dedicatee|Artist|Etcher|Publisher,After a drawing owned by|After,Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell,"French, Paris 1694–1774 Paris|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|British, 1786–1804",,"Mariette, Pierre Jean|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Boydell, John & Josiah",Italian,1694      |1591      |1728      |1786      ,1774      |1666      |1798      |1804      ,1793–98,1764,1800,"Mixed method engraving and etching, printed in brown ink","Sheet: 20 5/16 × 13 3/4 in. (51.6 × 35 cm)
Plate: 8 1/16 × 11 5/16 in. (20.5 × 28.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/629458,,
66.659(150),False,False,629459,Drawings and Prints,Print,"The Incarceration of St. Roch: Seventy-three prints engraved by F. Bartolozzi &c. from the Original Pictures and Drawings of Michaelangelo, Domenichino, Annibal, Lodovico, and Agostino Carraci, Guercino, P. da Cortona, Carlo Maratti, Elisabetta Sirani, Pellegrino Tibaldi, Franceschino &c. in the collection of His Majesty, &c., vol. II",,,,,,Dedicatee|Artist|Etcher|Publisher,After a drawing owned by|After,Pierre Jean Mariette|Guercino (Giovanni Francesco Barbieri)|Vincenzio Vangelisti|John & Josiah Boydell,"French, Paris 1694–1774 Paris|Italian, Cento 1591–1666 Bologna|Italian, Florence 1728–1798 Milan|British, 1786–1804",,"Mariette, Pierre Jean|Guercino (Giovanni Francesco Barbieri)|Vangelisti, Vincenzio|Boydell, John & Josiah",Italian,1694      |1591      |1728      |1786      ,1774      |1666      |1798      |1804      ,1793–98,1764,1800,"Mixed method engraving and etching, printed in brown ink","Sheet: 20 5/16 × 13 3/4 in. (51.6 × 35 cm)
Plate: 15 3/16 × 11 5/16 in. (38.5 × 28.7 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/629459,,
66.659(151),False,False,629466,Drawings and Prints,Print,"The Cathedral of St. Peter: Seventy-three prints engraved by F. Bartolozzi &c. from the Original Pictures and Drawings of Michaelangelo, Domenichino, Annibal, Lodovico, and Agostino Carraci, Guercino, P. da Cortona, Carlo Maratti, Elisabetta Sirani, Pellegrino Tibaldi, Franceschino &c. in the collection of His Majesty, &c., vol. II",,,,,,Etcher|Dedicatee|Publisher|Artist,After a drawing owned by|After,Vincenzio Vangelisti|Pierre Jean Mariette|John & Josiah Boydell|Guercino (Giovanni Francesco Barbieri),"Italian, Florence 1728–1798 Milan|French, Paris 1694–1774 Paris|British, 1786–1804|Italian, Cento 1591–1666 Bologna",,"Vangelisti, Vincenzio|Mariette, Pierre Jean|Boydell, John & Josiah|Guercino (Giovanni Francesco Barbieri)",Italian,1728      |1694      |1786      |1591      ,1798      |1774      |1804      |1666      ,1793–98,1764,1800,"Mixed method engraving and etching, printed in brown ink","Sheet: 20 5/16 × 13 3/4 in. (51.6 × 35 cm)
Plate: 16 1/16 × 11 3/4 in. (40.8 × 29.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/629466,,
66.659(152),False,False,629467,Drawings and Prints,Print,"The Repentance of St. William: Seventy-three prints engraved by F. Bartolozzi &c. from the Original Pictures and Drawings of Michaelangelo, Domenichino, Annibal, Lodovico, and Agostino Carraci, Guercino, P. da Cortona, Carlo Maratti, Elisabetta Sirani, Pellegrino Tibaldi, Franceschino &c. in the collection of His Majesty, &c., vol. II",,,,,,Dedicatee|Etcher|Artist|Publisher,After a drawing owned by|After,Pierre Jean Mariette|Vincenzio Vangelisti|Guercino (Giovanni Francesco Barbieri)|John & Josiah Boydell,"French, Paris 1694–1774 Paris|Italian, Florence 1728–1798 Milan|Italian, Cento 1591–1666 Bologna|British, 1786–1804",,"Mariette, Pierre Jean|Vangelisti, Vincenzio|Guercino (Giovanni Francesco Barbieri)|Boydell, John & Josiah",Italian,1694      |1728      |1591      |1786      ,1774      |1798      |1666      |1804      ,1793–98,1764,1800,"Mixed method engraving and etching, printed in brown ink","Sheet: 20 5/16 × 13 3/4 in. (51.6 × 35 cm)
Plate: 14 9/16 × 11 1/4 in. (37 × 28.5 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1966",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/629467,,
